Q,E,I
6.783807414709398520e-01,6.500000000000000000e+00,2.048063359170700700e-03
6.783807414709398520e-01,6.750000000000000000e+00,2.186060846166111224e-03
6.783807414709398520e-01,7.000000000000000000e+00,2.339368300595418872e-03
6.783807414709398520e-01,7.250000000000000000e+00,2.510458787397310682e-03
6.783807414709398520e-01,7.500000000000000000e+00,2.702347886168402890e-03
6.783807414709398520e-01,7.750000000000000000e+00,2.918748229448852368e-03
6.783807414709398520e-01,8.000000000000000000e+00,3.164279474314528502e-03
6.783807414709398520e-01,8.250000000000000000e+00,3.444758208159642322e-03
7.068242866799210322e-01,-3.000000000000000000e+00,4.386588860443015958e-04
7.068242866799210322e-01,-1.750000000000000000e+00,5.060520389530989921e-04
7.068242866799210322e-01,-1.500000000000000000e+00,5.214209003407978792e-04
7.068242866799210322e-01,-1.250000000000000000e+00,5.375140787047759904e-04
7.068242866799210322e-01,-1.000000000000000000e+00,5.543786328930757398e-04
7.068242866799210322e-01,-7.500000000000000000e-01,5.720655699854891108e-04
7.068242866799210322e-01,-5.000000000000000000e-01,5.906302555860581515e-04
7.068242866799210322e-01,-2.500000000000000000e-01,6.101328754118099827e-04
7.068242866799210322e-01,0.000000000000000000e+00,6.306389557295505018e-04
7.068242866799210322e-01,2.500000000000000000e-01,6.522199514803528374e-04
7.068242866799210322e-01,5.000000000000000000e-01,6.749539124701620920e-04
7.068242866799210322e-01,7.500000000000000000e-01,6.989262398501717294e-04
7.068242866799210322e-01,1.000000000000000000e+00,7.242305473313570725e-04
7.068242866799210322e-01,1.250000000000000000e+00,7.509696442602625290e-04
7.068242866799210322e-01,1.500000000000000000e+00,7.792566609368475504e-04
7.068242866799210322e-01,1.750000000000000000e+00,8.092163405175573738e-04
7.068242866799210322e-01,2.000000000000000000e+00,8.409865266930407991e-04
7.068242866799210322e-01,2.250000000000000000e+00,8.747198822838655801e-04
7.068242866799210322e-01,2.500000000000000000e+00,9.105858812468159685e-04
7.068242866799210322e-01,2.750000000000000000e+00,9.487731257006504952e-04
7.068242866799210322e-01,3.000000000000000000e+00,9.894920509469404789e-04
7.068242866799210322e-01,3.250000000000000000e+00,1.032978095711369754e-03
7.068242866799210322e-01,3.500000000000000000e+00,1.079495432796857357e-03
7.068242866799210322e-01,4.250000000000000000e+00,1.240406489726700702e-03
7.068242866799210322e-01,4.500000000000000000e+00,1.302438396242532872e-03
7.068242866799210322e-01,4.750000000000000000e+00,1.369440904258114764e-03
7.068242866799210322e-01,5.000000000000000000e+00,1.441979650954720816e-03
7.068242866799210322e-01,5.500000000000000000e+00,1.606371931326944702e-03
7.068242866799210322e-01,5.750000000000000000e+00,1.699853305910955289e-03
7.068242866799210322e-01,6.000000000000000000e+00,1.802172108587507147e-03
7.068242866799210322e-01,6.250000000000000000e+00,1.914529646107672673e-03
7.068242866799210322e-01,6.500000000000000000e+00,2.038346396214825614e-03
7.068242866799210322e-01,6.750000000000000000e+00,2.175313338451915698e-03
7.068242866799210322e-01,7.000000000000000000e+00,2.327458248813413580e-03
7.068242866799210322e-01,7.250000000000000000e+00,2.497232268668752447e-03
7.068242866799210322e-01,7.500000000000000000e+00,2.687624315365155434e-03
7.068242866799210322e-01,7.750000000000000000e+00,2.902314293746191022e-03
7.068242866799210322e-01,8.000000000000000000e+00,3.145881263445300842e-03
7.068242866799210322e-01,8.250000000000000000e+00,3.424090844316103870e-03
7.068242866799210322e-01,8.500000000000000000e+00,3.744299154087776371e-03
7.068242866799210322e-01,8.750000000000000000e+00,4.116031945244014167e-03
7.418392605334133139e-01,-3.000000000000000000e+00,4.360547546951810331e-04
7.418392605334133139e-01,-2.750000000000000000e+00,4.482835459760607525e-04
7.418392605334133139e-01,-2.500000000000000000e+00,4.610429542037126753e-04
7.418392605334133139e-01,-2.250000000000000000e+00,4.743646313289348365e-04
7.418392605334133139e-01,-2.000000000000000000e+00,4.882826612226473127e-04
7.418392605334133139e-01,-5.000000000000000000e-01,5.865935228798708568e-04
7.418392605334133139e-01,-2.500000000000000000e-01,6.059005769528971698e-04
7.418392605334133139e-01,0.000000000000000000e+00,6.261984497353431612e-04
7.418392605334133139e-01,2.500000000000000000e-01,6.475575593992314661e-04
7.418392605334133139e-01,5.000000000000000000e-01,6.700548150335461925e-04
7.418392605334133139e-01,7.500000000000000000e-01,6.937743607306188533e-04
7.418392605334133139e-01,1.000000000000000000e+00,7.188084226870545537e-04
7.418392605334133139e-01,1.250000000000000000e+00,7.452582761737002815e-04
7.418392605334133139e-01,1.500000000000000000e+00,7.732353524342695317e-04
7.418392605334133139e-01,1.750000000000000000e+00,8.028625094764877974e-04
7.418392605334133139e-01,2.000000000000000000e+00,8.342754954961443224e-04
7.418392605334133139e-01,2.250000000000000000e+00,8.676246395445401556e-04
7.418392605334133139e-01,2.500000000000000000e+00,9.030768112980391100e-04
7.418392605334133139e-01,2.750000000000000000e+00,9.408177007828681920e-04
7.418392605334133139e-01,3.750000000000000000e+00,1.119203609423528390e-03
7.418392605334133139e-01,4.000000000000000000e+00,1.172046945952851795e-03
7.418392605334133139e-01,4.250000000000000000e+00,1.228875438544156434e-03
7.418392605334133139e-01,4.500000000000000000e+00,1.290114731675824503e-03
7.418392605334133139e-01,4.750000000000000000e+00,1.356250658814739775e-03
7.418392605334133139e-01,5.250000000000000000e+00,1.505523797325605644e-03
7.418392605334133139e-01,5.500000000000000000e+00,1.590043225235499708e-03
7.418392605334133139e-01,5.750000000000000000e+00,1.682259897295936089e-03
7.418392605334133139e-01,6.250000000000000000e+00,1.893988911287390262e-03
7.418392605334133139e-01,6.500000000000000000e+00,2.016084409731272800e-03
7.418392605334133139e-01,6.750000000000000000e+00,2.151134011121822072e-03
7.418392605334133139e-01,7.000000000000000000e+00,2.301137425115017815e-03
7.418392605334133139e-01,7.250000000000000000e+00,2.468513115015671337e-03
7.418392605334133139e-01,7.500000000000000000e+00,2.656211989492339963e-03
7.418392605334133139e-01,7.750000000000000000e+00,2.867869887610782070e-03
7.418392605334133139e-01,8.000000000000000000e+00,3.108015128628942129e-03
7.418392605334133139e-01,8.250000000000000000e+00,3.382355653999566392e-03
7.418392605334133139e-01,8.500000000000000000e+00,3.698183553459371935e-03
7.418392605334133139e-01,8.750000000000000000e+00,4.064956641688238781e-03
7.418392605334133139e-01,9.000000000000000000e+00,4.495153890135399413e-03
7.693252321175402253e-01,-2.250000000000000000e+00,4.701105674195827657e-04
7.693252321175402253e-01,-2.000000000000000000e+00,4.838747140718995606e-04
7.693252321175402253e-01,-1.750000000000000000e+00,4.982637063097524214e-04
7.693252321175402253e-01,-1.500000000000000000e+00,5.133166237781578052e-04
7.693252321175402253e-01,-1.250000000000000000e+00,5.290757010243823683e-04
7.693252321175402253e-01,-1.000000000000000000e+00,5.455866428671015973e-04
7.693252321175402253e-01,-7.500000000000000000e-01,5.628989776848703896e-04
7.693252321175402253e-01,3.000000000000000000e+00,9.705761300378627603e-04
7.693252321175402253e-01,3.250000000000000000e+00,1.012965274794886935e-03
7.693252321175402253e-01,3.500000000000000000e+00,1.058295652054719793e-03
7.693252321175402253e-01,3.750000000000000000e+00,1.106854967348525932e-03
7.693252321175402253e-01,4.000000000000000000e+00,1.158968038155677640e-03
7.693252321175402253e-01,4.250000000000000000e+00,1.215002840316332326e-03
7.693252321175402253e-01,5.000000000000000000e+00,1.411127936187496100e-03
7.693252321175402253e-01,5.250000000000000000e+00,1.487680580635938974e-03
7.693252321175402253e-01,5.500000000000000000e+00,1.570957015409434141e-03
7.693252321175402253e-01,6.000000000000000000e+00,1.761212678039911174e-03
7.693252321175402253e-01,6.250000000000000000e+00,1.870345969935141789e-03
7.693252321175402253e-01,6.500000000000000000e+00,1.990581335778573730e-03
7.693252321175402253e-01,6.750000000000000000e+00,2.123559265018543259e-03
7.693252321175402253e-01,7.000000000000000000e+00,2.271248676790931474e-03
7.693252321175402253e-01,7.250000000000000000e+00,2.436032074115748996e-03
7.693252321175402253e-01,7.500000000000000000e+00,2.620818411292347855e-03
7.693252321175402253e-01,7.750000000000000000e+00,2.829194744441388895e-03
7.693252321175402253e-01,8.000000000000000000e+00,3.065633074110215260e-03
7.693252321175402253e-01,8.250000000000000000e+00,3.335777199355449956e-03
7.693252321175402253e-01,8.500000000000000000e+00,3.646847973733567238e-03
7.693252321175402253e-01,8.750000000000000000e+00,4.008227842690719779e-03
7.693252321175402253e-01,9.000000000000000000e+00,4.432323932648883635e-03
7.693252321175402253e-01,9.250000000000000000e+00,4.935876715865474169e-03
7.693252321175402253e-01,9.500000000000000000e+00,5.542005415153734328e-03
7.988712588870463538e-01,-3.000000000000000000e+00,4.264288918023871090e-04
7.988712588870463538e-01,-2.750000000000000000e+00,4.383401226451843265e-04
7.988712588870463538e-01,-2.500000000000000000e+00,4.507660979160419334e-04
7.988712588870463538e-01,-1.000000000000000000e+00,5.380215098724206151e-04
7.988712588870463538e-01,-7.500000000000000000e-01,5.550552959644406087e-04
7.988712588870463538e-01,-5.000000000000000000e-01,5.729284770589315300e-04
7.988712588870463538e-01,-2.500000000000000000e-01,5.916982626903628285e-04
7.988712588870463538e-01,0.000000000000000000e+00,6.114269149364511295e-04
7.988712588870463538e-01,2.500000000000000000e-01,6.321823030423618338e-04
7.988712588870463538e-01,5.000000000000000000e-01,6.540385315469794073e-04
7.988712588870463538e-01,7.500000000000000000e-01,6.770766534208510438e-04
7.988712588870463538e-01,1.000000000000000000e+00,7.013854818198874894e-04
7.988712588870463538e-01,1.250000000000000000e+00,7.270625165905667637e-04
7.988712588870463538e-01,1.500000000000000000e+00,7.542150047347558018e-04
7.988712588870463538e-01,1.750000000000000000e+00,7.829611577864843859e-04
7.988712588870463538e-01,2.000000000000000000e+00,8.134315536360602669e-04
7.988712588870463538e-01,2.250000000000000000e+00,8.457707559724345287e-04
7.988712588870463538e-01,2.500000000000000000e+00,8.801391914777708650e-04
7.988712588870463538e-01,2.750000000000000000e+00,9.167153335549197085e-04
7.988712588870463538e-01,3.000000000000000000e+00,9.556982521627635941e-04
7.988712588870463538e-01,3.250000000000000000e+00,9.973106028848090828e-04
7.988712588870463538e-01,3.500000000000000000e+00,1.041802145466093040e-03
7.988712588870463538e-01,4.500000000000000000e+00,1.254760358454796608e-03
7.988712588870463538e-01,4.750000000000000000e+00,1.318683149587887397e-03
7.988712588870463538e-01,5.000000000000000000e+00,1.387851771866955609e-03
7.988712588870463538e-01,5.250000000000000000e+00,1.462881270922336508e-03
7.988712588870463538e-01,5.750000000000000000e+00,1.633483819392960845e-03
7.988712588870463538e-01,6.000000000000000000e+00,1.730850278232982800e-03
7.988712588870463538e-01,6.250000000000000000e+00,1.837718736182895581e-03
7.988712588870463538e-01,6.750000000000000000e+00,2.085597826970818879e-03
7.988712588870463538e-01,7.000000000000000000e+00,2.230134239120921784e-03
7.988712588870463538e-01,7.250000000000000000e+00,2.391371704173660996e-03
7.988712588870463538e-01,7.500000000000000000e+00,2.572154938670927551e-03
7.988712588870463538e-01,7.750000000000000000e+00,2.775994241902396929e-03
7.988712588870463538e-01,8.000000000000000000e+00,3.007269795068770717e-03
7.988712588870463538e-01,8.250000000000000000e+00,3.271515658736743118e-03
7.988712588870463538e-01,8.500000000000000000e+00,3.575822101908102384e-03
7.988712588870463538e-01,8.750000000000000000e+00,3.929417792139687331e-03
7.988712588870463538e-01,9.000000000000000000e+00,4.344532669055320602e-03
7.988712588870463538e-01,9.250000000000000000e+00,4.837712082965124442e-03
7.988712588870463538e-01,9.500000000000000000e+00,5.431881453230156045e-03
7.988712588870463538e-01,9.750000000000000000e+00,6.159708526056770911e-03
8.311475007666255799e-01,-2.750000000000000000e+00,4.298993218094942256e-04
8.311475007666255799e-01,-2.500000000000000000e+00,4.420619796958445724e-04
8.311475007666255799e-01,-2.250000000000000000e+00,4.547571589127385691e-04
8.311475007666255799e-01,-2.000000000000000000e+00,4.680169327166793089e-04
8.311475007666255799e-01,-1.750000000000000000e+00,4.818758650594877368e-04
8.311475007666255799e-01,-1.500000000000000000e+00,4.963712499009850050e-04
8.311475007666255799e-01,-1.250000000000000000e+00,5.115433781666912580e-04
8.311475007666255799e-01,7.500000000000000000e-01,6.633808615408190272e-04
8.311475007666255799e-01,1.000000000000000000e+00,6.871326828751651806e-04
8.311475007666255799e-01,1.250000000000000000e+00,7.122172316068736686e-04
8.311475007666255799e-01,1.500000000000000000e+00,7.387386506230369599e-04
8.311475007666255799e-01,1.750000000000000000e+00,7.668117002348281844e-04
8.311475007666255799e-01,2.000000000000000000e+00,7.965631125510000106e-04
8.311475007666255799e-01,3.750000000000000000e+00,1.065831673402134992e-03
8.311475007666255799e-01,4.000000000000000000e+00,1.115665668659258664e-03
8.311475007666255799e-01,4.250000000000000000e+00,1.169225042139097198e-03
8.311475007666255799e-01,4.500000000000000000e+00,1.226905153845638191e-03
8.311475007666255799e-01,4.750000000000000000e+00,1.289157096651726096e-03
8.311475007666255799e-01,5.000000000000000000e+00,1.356497691408446466e-03
8.311475007666255799e-01,5.500000000000000000e+00,1.508916805948310163e-03
8.311475007666255799e-01,5.750000000000000000e+00,1.595482263516898903e-03
8.311475007666255799e-01,6.000000000000000000e+00,1.690152044031222565e-03
8.311475007666255799e-01,6.250000000000000000e+00,1.794024074277639127e-03
8.311475007666255799e-01,6.500000000000000000e+00,1.908397332087303881e-03
8.311475007666255799e-01,6.750000000000000000e+00,2.034819438036811028e-03
8.311475007666255799e-01,7.000000000000000000e+00,2.175148359098824907e-03
8.311475007666255799e-01,7.250000000000000000e+00,2.331633346580045535e-03
8.311475007666255799e-01,7.500000000000000000e+00,2.507022467829295945e-03
8.311475007666255799e-01,7.750000000000000000e+00,2.704707488760928636e-03
8.311475007666255799e-01,8.000000000000000000e+00,2.928922130076512531e-03
8.311475007666255799e-01,8.250000000000000000e+00,3.185018066075204300e-03
8.311475007666255799e-01,8.500000000000000000e+00,3.479856593687704388e-03
8.311475007666255799e-01,8.750000000000000000e+00,3.822376538904034404e-03
8.311475007666255799e-01,9.000000000000000000e+00,4.224437943322360486e-03
8.311475007666255799e-01,9.250000000000000000e+00,4.702110510839348050e-03
8.311475007666255799e-01,9.500000000000000000e+00,5.277704364629809235e-03
8.311475007666255799e-01,9.750000000000000000e+00,5.983089333591184653e-03
8.311475007666255799e-01,1.000000000000000000e+01,6.865354313042075496e-03
8.582902318002900710e-01,-3.000000000000000000e+00,4.099365413341977504e-04
8.582902318002900710e-01,-1.750000000000000000e+00,4.722049851600832251e-04
8.582902318002900710e-01,-1.500000000000000000e+00,4.863851373915401336e-04
8.582902318002900710e-01,-1.250000000000000000e+00,5.012258987509904049e-04
8.582902318002900710e-01,-1.000000000000000000e+00,5.167697138097135249e-04
8.582902318002900710e-01,-7.500000000000000000e-01,5.330625526146014854e-04
8.582902318002900710e-01,-5.000000000000000000e-01,5.501542739660658351e-04
8.582902318002900710e-01,-2.500000000000000000e-01,5.680990338213133409e-04
8.582902318002900710e-01,0.000000000000000000e+00,5.869557454381509921e-04
8.582902318002900710e-01,2.500000000000000000e-01,6.067885990003118405e-04
8.582902318002900710e-01,5.000000000000000000e-01,6.276676498107353237e-04
8.582902318002900710e-01,2.250000000000000000e+00,8.105871307478281287e-04
8.582902318002900710e-01,2.500000000000000000e+00,8.433322658276050680e-04
8.582902318002900710e-01,2.750000000000000000e+00,8.781669616453484156e-04
8.582902318002900710e-01,3.000000000000000000e+00,9.152784086065953372e-04
